Login,"{""UserName"":""admin"",""PassWord"":"""",""VerificationCode"":""uh9x"",""UUID"":""953a0cc8-d4c2-43d6-93cb-893d851ee118""}",登录成功,,3,2021-01-16 23:41:42,2021-01-16 23:41:44,1583,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",http://127.0.0.1:9991/api/user/login,0,,0
System,,,,3,2021-01-16 23:41:42,2021-01-16 23:41:44,1595,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",http://127.0.0.1:9991/api/user/login,0,,0
System,,,,3,2021-01-16 23:41:44,2021-01-16 23:41:44,160,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",http://127.0.0.1:9991/api/menu/getTreeMenu,1,超级管理员,1
