System,,,,3,2021-03-20 09:09:31,2021-03-20 09:09:31,72,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",http://127.0.0.1:9991/api/menu/getTreeMenu,1,超级管理员,1
System,,,,3,2021-03-20 09:09:35,2021-03-20 09:09:35,35,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",http://127.0.0.1:9991/api/Sys_Dictionary/GetVueDictionary,1,超级管理员,1
System,,,,3,2021-03-20 09:09:35,2021-03-20 09:09:36,84,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",http://127.0.0.1:9991/api/Sys_User/getPageData,1,超级管理员,1
