Add,"{""MainData"":{""DepartmentCode"":""YISUO"",""DepartmentName"":""一所"",""ManagerId"":3371,""EnableFlag"":1,""CreateID"":1,""Creator"":""超级管理员"",""CreateDate"":""2021-03-20 09:10:18"",""Id"":1},""DetailData"":null,""DelKeys"":null,""Extra"":null}",Ok,,3,2021-03-20 09:10:18,2021-03-20 09:10:18,40,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",http://127.0.0.1:9991/api/Department/Add,1,超级管理员,1
System,,,,3,2021-03-20 09:10:18,2021-03-20 09:10:18,43,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",http://127.0.0.1:9991/api/Department/Add,1,超级管理员,1
System,,,,3,2021-03-20 09:10:18,2021-03-20 09:10:18,33,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",http://127.0.0.1:9991/api/Department/getPageData,1,超级管理员,1
